,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,0,3,22,25.074992347719625,27.5,22.4000496871566,5173,22.616740086297707,5108,22.4000496871566,0,er,0.5,0.4848484848484848
1,1,4,64,82.06361131980967,92.8125,70.767507349749,4932,69.86034482458571,4813,70.767507349749,0,er,0.5,0.4848484848484848
2,2,5,188,254.64587270147004,297.0,222.36960132896877,4372,223.34073096365057,4388,222.36960132896877,0,er,0.5,0.4848484848484848
3,3,6,489,720.2105490546628,866.25,603.8338963413025,3157,620.4797469433759,3185,603.8338963413025,0,er,0.5,0.4848484848484848
4,4,7,1128,1795.8496807596784,2227.5,1423.6454916699877,1869,1489.701689150992,1957,1423.6454916699877,0,er,0.5,0.4848484848484848
5,5,8,2239,3809.378110702348,4872.65625,3002.658699482487,986,3003.0264005250315,987,3002.658699482487,0,er,0.5,0.4848484848484848
6,6,9,3733,6567.008729560952,8662.5,4478.929590298822,369,5050.747437280807,412,4478.929590298822,0,er,0.5,0.4848484848484848
7,7,10,4910,8596.811427788882,11694.375,5841.068950362535,110,6120.946011469572,121,5841.068950362535,0,er,0.5,0.4848484848484848
8,8,11,4370,7578.456355075599,10631.25,6546.560888773606,31,5336.641251551923,26,6546.560888773606,0,er,0.5,0.4848484848484848
9,9,12,1992,3368.202824478044,4872.65625,897.8450801040993,1,2659.567244647268,3,897.8450801040993,0,er,0.5,0.4848484848484848
0,0,3,8,10.578512396694215,27.5,7.828359030850363,3170,9.34566358653646,3176,7.828359030850363,1,er,0.5,0.3636363636363636
1,1,4,28,25.96543951915853,92.8125,33.540480409537324,4785,37.57687195767242,4769,33.540480409537324,1,er,0.5,0.3636363636363636
2,2,5,30,60.42865924458712,297.0,42.877842364588005,1824,45.233109823007375,1759,42.877842364588005,1,er,0.5,0.3636363636363636
3,3,6,82,128.18200445821512,866.25,117.23306384273631,2000,117.40503091628656,1962,117.23306384273631,1,er,0.5,0.3636363636363636
4,4,7,99,239.7169953504283,2227.5,136.07315381281225,762,143.8021961509474,838,136.07315381281225,1,er,0.5,0.3636363636363636
5,5,8,130,381.36794714840863,4872.65625,160.20163769047682,351,159.81815894291108,364,160.20163769047682,1,er,0.5,0.3636363636363636
6,6,9,98,493.081790252488,8662.5,111.16679775918134,85,101.607030524539,98,111.16679775918134,1,er,0.5,0.3636363636363636
7,7,10,45,484.11666679335184,11694.375,46.92748936484876,20,73.91988195045691,27,46.92748936484876,1,er,0.5,0.3636363636363636
8,8,11,19,320.0771350699847,10631.25,19.942441666856325,3,32.670425057850025,7,19.942441666856325,1,er,0.5,0.3636363636363636
9,9,12,0,106.69237835666156,4872.65625,0.0,0,0.0,0,106.69237835666156,1,er,0.5,0.3636363636363636
0,0,3,34,30.07652280379553,27.5,32.92722657756307,6689,31.66689315807704,6576,32.92722657756307,2,er,0.5,0.5151515151515151
1,1,4,110,104.58427247683444,92.8125,113.4013874593787,6022,108.36434475622038,5880,113.4013874593787,2,er,0.5,0.5151515151515151
2,2,5,327,344.8111771357451,297.0,353.1809756757187,4582,350.40406040339883,4600,353.1809756757187,2,er,0.5,0.5151515151515151
3,3,6,852,1036.17500199883,866.25,951.3559604649028,3006,968.0611849444974,3073,951.3559604649028,2,er,0.5,0.5151515151515151
4,4,7,1912,2745.19091438651,2227.5,2215.4745987104275,1661,2225.456287433346,1716,2215.4745987104275,2,er,0.5,0.5151515151515151
5,5,8,3549,6187.07800780293,4872.65625,4030.7183106606,738,4375.2521609660425,781,4030.7183106606,2,er,0.5,0.5151515151515151
6,6,9,5198,11332.560391396612,8662.5,5791.181201431753,249,6893.857575978414,294,5791.181201431753,2,er,0.5,0.5151515151515151
7,7,10,5331,15762.561271669832,11694.375,3928.389428885901,49,6961.869075183638,71,3928.389428885901,2,er,0.5,0.5151515151515151
8,8,11,3063,14763.831494126014,10631.25,778.9246079094339,4,3615.051097307352,8,778.9246079094339,2,er,0.5,0.5151515151515151
9,9,12,530,6971.809316670618,4872.65625,0.0,0,763.9587706483806,1,6971.809316670618,2,er,0.5,0.5151515151515151
0,0,3,18,22.796908478726664,27.5,18.212401834244424,4280,18.772034663234173,4257,18.212401834244424,3,er,0.5,0.4696969696969697
1,1,4,60,72.27656210869023,92.8125,66.41329904825577,5060,69.87842910801058,5200,66.41329904825577,3,er,0.5,0.4696969696969697
2,2,5,175,217.2677260964264,297.0,210.8692307650066,4391,213.34472000245896,4341,210.8692307650066,3,er,0.5,0.4696969696969697
3,3,6,446,595.291623269249,866.25,564.1649456511904,3065,575.2541901421848,3074,564.1649456511904,3,er,0.5,0.4696969696969697
4,4,7,1037,1437.9771678971472,2227.5,1381.9115511845685,1871,1350.3259415720563,1826,1381.9115511845685,3,er,0.5,0.4696969696969697
5,5,8,2037,2954.934142364403,4872.65625,2758.024454079185,915,2632.7251459265126,881,2758.024454079185,3,er,0.5,0.4696969696969697
6,6,9,3136,4934.83951048062,8662.5,4271.512394965202,324,3991.1442355399386,319,4271.512394965202,3,er,0.5,0.4696969696969697
7,7,10,3552,6258.2737428367855,11694.375,4660.322835234829,85,4324.397430945298,87,4660.322835234829,3,er,0.5,0.4696969696969697
8,8,11,2308,5344.531295535548,10631.25,1765.4852601277532,8,2435.712871483456,13,1765.4852601277532,3,er,0.5,0.4696969696969697
9,9,12,450,2301.1176411333613,4872.65625,389.8521937044613,1,766.5948604615286,2,389.8521937044613,3,er,0.5,0.4696969696969697
0,0,3,37,35.70247933884296,27.5,36.95855513600679,6980,34.5366652430905,6900,36.95855513600679,4,er,0.5,0.5454545454545454
1,1,4,120,131.45003756574002,92.8125,128.08140450520483,6281,120.75523096502594,6161,128.08140450520483,4,er,0.5,0.5454545454545454
2,2,5,385,458.8801311385832,297.0,430.6704453401141,4891,411.6854770574047,4853,430.6704453401141,4,er,0.5,0.5454545454545454
3,3,6,1131,1460.0731445318554,866.25,1368.1491643892514,3438,1333.1546250593633,3444,1368.1491643892514,4,er,0.5,0.5454545454545454
4,4,7,2922,4095.7896002452057,2227.5,3606.673684497445,1989,3694.032204590829,2093,3606.673684497445,4,er,0.5,0.5454545454545454
5,5,8,6357,9774.043364221512,4872.65625,8043.123741765117,955,8012.778981836152,1012,8043.123741765117,4,er,0.5,0.5454545454545454
6,6,9,11037,18955.720463944752,8662.5,13476.091379257176,351,14893.101574040253,398,13476.091379257176,4,er,0.5,0.5454545454545454
7,7,10,14247,27916.6065014459,11694.375,16751.73372997112,97,17603.79379453015,110,16751.73372997112,4,er,0.5,0.5454545454545454
8,8,11,11928,27685.890745235603,10631.25,14712.789482282744,18,16714.58500827631,24,14712.789482282744,4,er,0.5,0.5454545454545454
9,9,12,4721,13842.945372617802,4872.65625,0.0,0,14812.93301077999,5,13842.945372617802,4,er,0.5,0.5454545454545454
0,0,3,37,38.76109580655034,27.5,36.382481401404334,6415,33.93743179927351,6435,36.382481401404334,5,er,0.5,0.5606060606060606
1,1,4,137,146.6755102679689,92.8125,146.6050591938841,6502,137.0958684000941,6394,146.6050591938841,5,er,0.5,0.5606060606060606
2,2,5,498,526.253951991743,297.0,556.801000614598,5643,533.4445114337137,5605,556.801000614598,5,er,0.5,0.5606060606060606
3,3,6,1569,1720.9567369426943,866.25,1871.85425990149,3947,1779.2940078106174,3855,1871.85425990149,5,er,0.5,0.5606060606060606
4,4,7,4283,4961.719423393222,2227.5,5014.5475737503975,2138,5049.501587033153,2216,5014.5475737503975,5,er,0.5,0.5606060606060606
5,5,8,9755,12169.368661542088,4872.65625,11506.394174939696,977,12268.51789507585,1050,11506.394174939696,5,er,0.5,0.5606060606060606
6,6,9,17352,24256.78871256874,8662.5,19335.428654230636,309,20965.129623104756,349,19335.428654230636,5,er,0.5,0.5606060606060606
7,7,10,21645,36715.95746038813,11694.375,20281.23826616398,65,25781.632063854904,87,20281.23826616398,5,er,0.5,0.5606060606060606
8,8,11,15167,37423.97867863253,10631.25,5425.265740025271,4,16485.808580601344,9,5425.265740025271,5,er,0.5,0.5606060606060606
9,9,12,2557,19231.76682096393,4872.65625,0.0,0,0.0,0,19231.76682096393,5,er,0.5,0.5606060606060606
0,0,3,28,30.07652280379553,27.5,27.589792577441,5765,27.062231143209903,5775,27.589792577441,6,er,0.5,0.5151515151515151
1,1,4,90,104.58427247683444,92.8125,95.16655649644832,5580,97.21579100600752,5812,95.16655649644832,6,er,0.5,0.5151515151515151
2,2,5,288,344.8111771357451,297.0,328.6574474259693,4829,327.0877921441835,4872,328.6574474259693,6,er,0.5,0.5151515151515151
3,3,6,817,1036.17500199883,866.25,992.8405562565586,3448,942.3769082170016,3360,992.8405562565586,6,er,0.5,0.5151515151515151
4,4,7,1961,2745.19091438651,2227.5,2549.5305787389893,2053,2334.7484357954936,1910,2549.5305787389893,6,er,0.5,0.5151515151515151
5,5,8,3870,6187.07800780293,4872.65625,4979.543192547678,913,4595.7453801071815,867,4979.543192547678,6,er,0.5,0.5151515151515151
6,6,9,6037,11332.560391396612,8662.5,7286.292561094167,307,6996.695194230196,306,7286.292561094167,6,er,0.5,0.5151515151515151
7,7,10,6767,15762.561271669832,11694.375,8916.80387001578,93,8591.51886815054,83,8916.80387001578,6,er,0.5,0.5151515151515151
8,8,11,4656,14763.831494126014,10631.25,4592.294574243183,12,5399.309522045976,14,4592.294574243183,6,er,0.5,0.5151515151515151
9,9,12,1218,6971.809316670618,4872.65625,0.0,0,1461.1478740992,1,6971.809316670618,6,er,0.5,0.5151515151515151
0,0,3,45,41.98959289868382,27.5,43.81456390288836,7531,40.0218192811105,7513,43.81456390288836,7,er,0.5,0.5757575757575758
1,1,4,160,163.18682694715758,92.8125,161.41569907903835,6800,152.22065806938105,6848,161.41569907903835,7,er,0.5,0.5757575757575758
2,2,5,532,601.3187320234655,297.0,577.2926346099235,5415,551.3939234247994,5427,577.2926346099235,7,er,0.5,0.5757575757575758
3,3,6,1586,2019.580589876791,866.25,1818.1774135874743,3689,1781.3903365956098,3718,1818.1774135874743,7,er,0.5,0.5757575757575758
4,4,7,4108,5980.056811583226,2227.5,4888.811639214913,2103,4807.318550019817,2096,4888.811639214913,7,er,0.5,0.5757575757575758
5,5,8,8910,15063.400680692595,4872.65625,10598.209622687142,968,10650.892277141378,957,10598.209622687142,7,er,0.5,0.5757575757575758
6,6,9,15618,30836.86065273097,8662.5,18555.21047400038,370,18477.97811324054,348,18555.21047400038,7,er,0.5,0.5757575757575758
7,7,10,20983,47937.30156015451,11694.375,26447.624407216277,102,19776.062117510235,79,26447.624407216277,7,er,0.5,0.5757575757575758
8,8,11,19044,50182.29915388077,10631.25,23639.002589493102,20,16919.651769561613,13,23639.002589493102,7,er,0.5,0.5757575757575758
9,9,12,8560,26485.10233121485,4872.65625,11657.088635298584,2,5908.89497162529,1,11657.088635298584,7,er,0.5,0.5757575757575758
0,0,3,39,45.39256198347108,27.5,39.288843165314525,6475,34.75484025164579,6381,39.288843165314525,8,er,0.5,0.5909090909090909
1,1,4,165,181.0544233658904,92.8125,177.20090217774566,7244,164.77341124781293,7335,177.20090217774566,8,er,0.5,0.5909090909090909
2,2,5,578,684.7149101837309,297.0,658.0019278133307,5840,606.8873078076333,5798,658.0019278133307,8,er,0.5,0.5909090909090909
3,3,6,1940,2360.191546466648,866.25,2257.404013380828,4153,2130.0923890306094,4145,2257.404013380828,8,er,0.5,0.5909090909090909
4,4,7,5606,7172.530154197346,2227.5,6709.17618374418,2488,6603.5899053517305,2516,6709.17618374418,8,er,0.5,0.5909090909090909
5,5,8,13679,18542.62056908973,4872.65625,16692.570620599596,1193,16283.18900691039,1191,16692.570620599596,8,er,0.5,0.5909090909090909
6,6,9,27066,38958.2331148552,8662.5,33572.880218754835,454,34105.917812534695,465,33572.880218754835,8,er,0.5,0.5909090909090909
7,7,10,40357,62156.09010597351,11694.375,47642.40211610402,126,55009.66769354956,143,47642.40211610402,8,er,0.5,0.5909090909090909
8,8,11,39402,66779.27036178972,10631.25,51413.82385779932,25,46070.90850980518,24,51413.82385779932,8,er,0.5,0.5909090909090909
9,9,12,18235,36172.104779302776,4872.65625,20820.27798012565,2,21292.162588805884,2,20820.27798012565,8,er,0.5,0.5909090909090909
0,0,3,24,27.5,27.5,24.14446776792625,5384,24.307080656567155,5433,24.14446776792625,9,er,0.5,0.5
1,1,4,77,92.8125,92.8125,85.1425312895288,5403,84.96903055176666,5383,85.1425312895288,9,er,0.5,0.5
2,2,5,233,297.0,297.0,272.7440383028585,4511,274.6162065964229,4492,272.7440383028585,9,er,0.5,0.5
3,3,6,648,866.25,866.25,803.5883392928056,3329,804.1314382941308,3281,803.5883392928056,9,er,0.5,0.5
4,4,7,1533,2227.5,2227.5,1943.4171398530384,1958,2064.538132892297,2016,1943.4171398530384,9,er,0.5,0.5
5,5,8,3050,4872.65625,4872.65625,3752.64797992076,909,3968.3988587120816,914,3752.64797992076,9,er,0.5,0.5
6,6,9,4894,8662.5,8662.5,6291.331917011512,371,6475.4833566716,355,6291.331917011512,9,er,0.5,0.5
7,7,10,5992,11694.375,11694.375,7426.476473722798,112,8513.836785221556,105,7426.476473722798,9,er,0.5,0.5
8,8,11,4742,10631.25,10631.25,5742.270545035648,19,4965.681057087765,17,5742.270545035648,9,er,0.5,0.5
9,9,12,1872,4872.65625,4872.65625,4468.10719482567,4,4473.4698434235615,4,4468.10719482567,9,er,0.5,0.5
0,0,3,35,38.76109580655034,27.5,35.667431581892465,6583,33.58452013886182,6686,35.667431581892465,10,er,0.5,0.5606060606060606
1,1,4,120,146.6755102679689,92.8125,129.8977231721855,6098,124.28724000815502,6215,129.8977231721855,10,er,0.5,0.5606060606060606
2,2,5,416,526.253951991743,297.0,496.8259788861552,5387,456.08302257498553,5217,496.8259788861552,10,er,0.5,0.5606060606060606
3,3,6,1313,1720.9567369426943,866.25,1640.71626191387,3886,1548.1886334851056,3811,1640.71626191387,10,er,0.5,0.5606060606060606
4,4,7,3685,4961.719423393222,2227.5,4757.162829006704,2360,4576.523956778364,2349,4757.162829006704,10,er,0.5,0.5606060606060606
5,5,8,8721,12169.368661542088,4872.65625,11045.772868162496,1114,10882.208585573126,1128,11045.772868162496,10,er,0.5,0.5606060606060606
6,6,9,16531,24256.78871256874,8662.5,20830.944963454804,433,20735.02208887612,431,20830.944963454804,10,er,0.5,0.5606060606060606
7,7,10,23360,36715.95746038813,11694.375,27877.349372150635,117,32021.120313719774,135,27877.349372150635,10,er,0.5,0.5606060606060606
8,8,11,21819,37423.97867863253,10631.25,25196.05028447908,21,31155.583027806777,26,25196.05028447908,10,er,0.5,0.5606060606060606
9,9,12,10175,19231.76682096393,4872.65625,5502.558289492262,1,11364.902146342272,2,5502.558289492262,10,er,0.5,0.5606060606060606
0,0,3,19,22.796908478726664,27.5,19.190117222068025,4727,19.41154556091002,4628,19.190117222068025,11,er,0.5,0.4696969696969697
1,1,4,62,72.27656210869023,92.8125,70.42258222120164,5164,69.69569343209814,5045,70.42258222120164,11,er,0.5,0.4696969696969697
2,2,5,180,217.2677260964264,297.0,219.55019744588543,4295,221.5905199208114,4355,219.55019744588543,11,er,0.5,0.4696969696969697
3,3,6,460,595.291623269249,866.25,594.0694408915667,3084,574.2069391142448,2987,594.0694408915667,11,er,0.5,0.4696969696969697
4,4,7,1005,1437.9771678971472,2227.5,1241.6887983541942,1613,1292.0701827998105,1703,1241.6887983541942,11,er,0.5,0.4696969696969697
5,5,8,1902,2954.934142364403,4872.65625,2307.0803331236025,741,2649.686635638452,873,2307.0803331236025,11,er,0.5,0.4696969696969697
6,6,9,2859,4934.83951048062,8662.5,3375.7138627781205,274,3663.261680562171,303,3375.7138627781205,11,er,0.5,0.4696969696969697
7,7,10,3070,6258.2737428367855,11694.375,3941.7077952135537,85,3619.089164300872,85,3941.7077952135537,11,er,0.5,0.4696969696969697
8,8,11,1875,5344.531295535548,10631.25,2533.0182041561065,16,3092.9300500480263,19,2533.0182041561065,11,er,0.5,0.4696969696969697
9,9,12,385,2301.1176411333613,4872.65625,356.2649277853076,1,709.6684509825727,2,356.2649277853076,11,er,0.5,0.4696969696969697
0,0,3,28,27.5,27.5,27.67043673605168,5906,27.21377919361317,5804,27.67043673605168,12,er,0.5,0.5
1,1,4,88,92.8125,92.8125,92.73504159051056,5178,93.15961563339238,5212,92.73504159051056,12,er,0.5,0.5
2,2,5,281,297.0,297.0,320.9287304764541,4682,324.0161614160653,4803,320.9287304764541,12,er,0.5,0.5
3,3,6,744,866.25,866.25,894.7958629009937,3170,907.5925333650748,3263,894.7958629009937,12,er,0.5,0.5
4,4,7,1705,2227.5,2227.5,2202.699327532868,1826,2038.2062615213492,1747,2202.699327532868,12,er,0.5,0.5
5,5,8,3249,4872.65625,4872.65625,4266.208834759259,848,3988.133057616712,816,4266.208834759259,12,er,0.5,0.5
6,6,9,4814,8662.5,8662.5,6440.519727173514,298,4979.906538546848,269,6440.519727173514,12,er,0.5,0.5
7,7,10,5102,11694.375,11694.375,6233.768660105058,80,5107.545703530243,73,6233.768660105058,12,er,0.5,0.5
8,8,11,3253,10631.25,10631.25,3561.392904684062,12,3228.295814954472,12,3561.392904684062,12,er,0.5,0.5
9,9,12,879,4872.65625,4872.65625,0.0,0,599.4017108071251,1,4872.65625,12,er,0.5,0.5
0,0,3,15,18.663146617692075,27.5,15.214804722109616,4041,16.153965085982872,3972,15.214804722109616,13,er,0.5,0.4393939393939394
1,1,4,47,55.353196218382166,92.8125,52.41363838443598,4587,56.37653040152074,4682,52.41363838443598,13,er,0.5,0.4393939393939394
2,2,5,130,155.65989724442016,297.0,161.49917989950612,4066,163.08000121807066,4042,161.49917989950612,13,er,0.5,0.4393939393939394
3,3,6,302,398.9767568259759,866.25,391.0664823116278,2741,383.50430824985006,2708,391.0664823116278,13,er,0.5,0.4393939393939394
4,4,7,601,901.5838401002572,2227.5,762.3659316360762,1510,768.1614638515041,1535,762.3659316360762,13,er,0.5,0.4393939393939394
5,5,8,992,1733.158328980608,4872.65625,1304.4386264406971,729,1206.170698219336,695,1304.4386264406971,13,er,0.5,0.4393939393939394
6,6,9,1310,2707.6951671616234,8662.5,1424.2300139846668,242,1677.4912874999488,270,1424.2300139846668,13,er,0.5,0.4393939393939394
7,7,10,1299,3212.311084678108,11694.375,1430.8372858366502,73,1720.672997928223,88,1430.8372858366502,13,er,0.5,0.4393939393939394
8,8,11,739,2566.3091310100585,10631.25,806.6785391450112,10,549.2576587580286,8,806.6785391450112,13,er,0.5,0.4393939393939394
9,9,12,136,1033.6522888790512,4872.65625,136.8754833071479,1,0.0,0,136.8754833071479,13,er,0.5,0.4393939393939394
0,0,3,28,32.80915212733394,27.5,27.941180653408605,5550,26.85682840923511,5524,27.941180653408605,14,er,0.5,0.5303030303030303
1,1,4,101,117.44185136488854,92.8125,109.60909489257064,6034,105.80190269544384,5985,109.60909489257064,14,er,0.5,0.5303030303030303
2,2,5,328,398.59052584447016,297.0,385.2984902343863,5268,372.8839154794721,5188,385.2984902343863,14,er,0.5,0.5303030303030303
3,3,6,951,1233.0136216148385,866.25,1152.9063397199354,3664,1121.3974869547458,3593,1152.9063397199354,14,er,0.5,0.5303030303030303
4,4,7,2426,3362.764422585922,2227.5,2880.4111624290776,2035,3049.010838203153,2140,2880.4111624290776,14,er,0.5,0.5303030303030303
5,5,8,5216,7801.868215279838,4872.65625,6137.241034605655,960,6770.16628650495,1068,6137.241034605655,14,er,0.5,0.5303030303030303
6,6,9,8944,14710.593267867707,8662.5,10508.84630004427,372,10717.060800013303,368,10508.84630004427,14,er,0.5,0.5303030303030303
7,7,10,11426,21062.894906265126,11694.375,12083.793627058552,94,13527.833945737377,107,12083.793627058552,14,er,0.5,0.5303030303030303
8,8,11,9680,20308.57635590301,10631.25,11334.873355893018,20,12209.31554437952,21,11334.873355893018,14,er,0.5,0.5303030303030303
9,9,12,4158,9872.224617452852,4872.65625,7720.434798589921,3,15290.532765243626,6,7720.434798589921,14,er,0.5,0.5303030303030303
0,0,3,25,25.074992347719625,27.5,24.812289292173528,5810,24.859133633612775,5724,24.812289292173528,15,er,0.5,0.4848484848484848
1,1,4,77,82.06361131980967,92.8125,83.03998441403587,5241,86.95498237243291,5346,83.03998441403587,15,er,0.5,0.4848484848484848
2,2,5,223,254.64587270147004,297.0,251.9876209381721,4379,257.2647985781189,4391,251.9876209381721,15,er,0.5,0.4848484848484848
3,3,6,569,720.2105490546628,866.25,683.851769886682,2944,675.450315765011,2875,683.851769886682,15,er,0.5,0.4848484848484848
4,4,7,1256,1795.8496807596784,2227.5,1516.7183916384708,1636,1536.4242157122364,1629,1516.7183916384708,15,er,0.5,0.4848484848484848
5,5,8,2236,3809.378110702348,4872.65625,2645.8933952095786,713,2857.43531121902,753,2645.8933952095786,15,er,0.5,0.4848484848484848
6,6,9,3052,6567.008729560952,8662.5,3039.184794731185,218,3472.2437470260384,221,3039.184794731185,15,er,0.5,0.4848484848484848
7,7,10,2862,8596.811427788882,11694.375,2830.8103812018558,52,2828.390811372352,49,2830.8103812018558,15,er,0.5,0.4848484848484848
8,8,11,1530,7578.456355075599,10631.25,1163.3327900611516,7,1943.8979292484123,11,1163.3327900611516,15,er,0.5,0.4848484848484848
9,9,12,267,3368.202824478044,4872.65625,0.0,0,421.648100016046,1,3368.202824478044,15,er,0.5,0.4848484848484848
0,0,3,19,20.661157024793383,27.5,18.989878291812808,4799,19.984628102860317,4785,18.989878291812808,16,er,0.5,0.4545454545454545
1,1,4,49,63.392186326070615,92.8125,53.870068149394925,4334,56.29747160493835,4326,53.870068149394925,16,er,0.5,0.4545454545454545
2,2,5,135,184.41363294856905,297.0,164.31868166202258,4040,166.68767960456054,3976,164.31868166202258,16,er,0.5,0.4545454545454545
3,3,6,330,488.9755419090846,866.25,430.56222459676434,2914,426.5095010023175,2922,430.56222459676434,16,er,0.5,0.4545454545454545
4,4,7,698,1143.0597083588991,2227.5,884.4590956610549,1654,921.1387979959223,1710,884.4590956610549,16,er,0.5,0.4545454545454545
5,5,8,1235,2273.1301018500835,4872.65625,1580.4063512815342,809,1524.6683979739096,796,1580.4063512815342,16,er,0.5,0.4545454545454545
6,6,9,1806,3673.745619151649,8662.5,2223.838055008622,331,2288.190434509084,343,2223.838055008622,16,er,0.5,0.4545454545454545
