,method,n_clusters,flows,iterations,total_cell_len,cell_candidates,run,approx_error
0,CellCandidateHeuristic.MAX,11.0,1,0,0,5,0,4000992.0441343323
1,CellCandidateHeuristic.MAX,,1,1,4,5,0,3322510.3541343324
2,CellCandidateHeuristic.MAX,,1,2,8,5,0,3029883.451634332
3,CellCandidateHeuristic.MAX,,1,3,12,5,0,2745101.129134332
4,CellCandidateHeuristic.MAX,,1,4,15,5,0,2609972.1658009985
5,CellCandidateHeuristic.MAX,,1,5,19,5,0,2473626.603300999
6,CellCandidateHeuristic.MAX,,1,6,22,5,0,2356528.8399676653
7,CellCandidateHeuristic.MAX,,1,7,27,5,0,2204242.6879676655
8,CellCandidateHeuristic.MAX,,1,8,31,5,0,2089678.7673009986
9,CellCandidateHeuristic.MAX,,1,9,34,5,0,1989577.4339676655
10,CellCandidateHeuristic.MAX,,1,10,38,5,0,1897527.9338009988
11,CellCandidateHeuristic.MAX,,1,11,42,5,0,1805349.7288859664
12,CellCandidateHeuristic.MAX,,1,12,45,5,0,1738452.1284734001
13,CellCandidateHeuristic.MAX,,1,13,49,5,0,1653188.1284734004
14,CellCandidateHeuristic.MAX,,1,14,53,5,0,1574592.0059734003
15,CellCandidateHeuristic.MAX,,1,15,57,5,0,1510886.2459734003
16,CellCandidateHeuristic.MAX,,1,16,62,5,0,1429816.5913664745
17,CellCandidateHeuristic.MAX,,1,17,67,5,0,1357311.7093664743
18,CellCandidateHeuristic.MAX,,1,18,70,5,0,1308945.4277000148
19,CellCandidateHeuristic.MAX,,1,19,76,5,0,1244547.6677091958
20,CellCandidateHeuristic.MAX,,1,20,80,5,0,1197670.6767917234
21,CellCandidateHeuristic.MAX,,1,21,84,5,0,1149371.804351883
22,CellCandidateHeuristic.MAX,,1,22,87,5,0,1108443.798101883
23,CellCandidateHeuristic.MAX,,1,23,90,5,0,1071213.918101883
24,CellCandidateHeuristic.MAX,,1,24,94,5,0,1037682.7238188303
25,CellCandidateHeuristic.MAX,,1,25,97,5,0,1004979.4202860321
26,CellCandidateHeuristic.MAX,,1,26,100,5,0,973869.3369526988
27,CellCandidateHeuristic.MAX,,1,27,103,5,0,946663.5458255818
28,CellCandidateHeuristic.MAX,,1,28,106,5,0,906251.4058056425
29,CellCandidateHeuristic.MAX,,1,29,111,5,0,873543.5338056432
30,CellCandidateHeuristic.MAX,,1,30,116,5,0,833252.5334383585
31,CellCandidateHeuristic.MAX,,1,31,120,5,0,806797.5109383583
32,CellCandidateHeuristic.MAX,,1,32,124,5,0,774666.9484383581
33,CellCandidateHeuristic.MAX,,1,33,127,5,0,753381.185105052
34,CellCandidateHeuristic.MAX,,1,34,131,5,0,727685.0951050519
35,CellCandidateHeuristic.MAX,,1,35,136,5,0,695755.0580246199
36,CellCandidateHeuristic.MAX,,1,36,140,5,0,672681.5229324829
37,CellCandidateHeuristic.MAX,,1,37,143,5,0,651979.7192962106
38,CellCandidateHeuristic.MAX,,1,38,148,5,0,622718.4692962111
39,CellCandidateHeuristic.MAX,,1,39,152,5,0,587542.974874528
40,CellCandidateHeuristic.MAX,,1,40,158,5,0,558889.3801186673
41,CellCandidateHeuristic.MAX,,1,41,164,5,0,525696.1401841505
42,CellCandidateHeuristic.MAX,,1,42,168,5,0,505175.57768419886
43,CellCandidateHeuristic.MAX,,1,43,176,5,0,469782.30650076614
44,CellCandidateHeuristic.MAX,,1,44,184,5,0,434247.70884748956
45,CellCandidateHeuristic.MAX,,1,45,188,5,0,419469.49115055514
46,CellCandidateHeuristic.MAX,,1,46,191,5,0,406157.2189585052
47,CellCandidateHeuristic.MAX,,1,47,196,5,0,386656.6826520373
48,CellCandidateHeuristic.MAX,,1,48,201,5,0,371218.2321265298
49,CellCandidateHeuristic.MAX,,1,49,204,5,0,356403.56507281604
50,CellCandidateHeuristic.MAX,,1,50,208,5,0,342373.1625728202
51,CellCandidateHeuristic.MAX,,1,51,213,5,0,326161.3287214224
52,CellCandidateHeuristic.MAX,,1,52,217,5,0,312426.26695674413
53,CellCandidateHeuristic.MAX,,1,53,222,5,0,297302.995525663
54,CellCandidateHeuristic.MAX,,1,54,226,5,0,287462.35552566807
55,CellCandidateHeuristic.MAX,,1,55,230,5,0,275311.45699944184
56,CellCandidateHeuristic.MAX,,1,56,235,5,0,261486.79618451773
57,CellCandidateHeuristic.MAX,,1,57,242,5,0,245424.52618755167
58,CellCandidateHeuristic.MAX,,1,58,250,5,0,226138.6228102224
59,CellCandidateHeuristic.MAX,,1,59,256,5,0,210153.4665711915
60,CellCandidateHeuristic.MAX,,1,60,263,5,0,196160.71987430705
61,CellCandidateHeuristic.MAX,,1,61,267,5,0,186957.56772467995
62,CellCandidateHeuristic.MAX,,1,62,271,5,0,178830.66124556528
63,CellCandidateHeuristic.MAX,,1,63,276,5,0,171079.07935276878
64,CellCandidateHeuristic.MAX,,1,64,282,5,0,161318.35082459808
65,CellCandidateHeuristic.MAX,,1,65,288,5,0,152228.4888418639
66,CellCandidateHeuristic.MAX,,1,66,292,5,0,146056.712975532
67,CellCandidateHeuristic.MAX,,1,67,299,5,0,136611.63564475696
68,CellCandidateHeuristic.MAX,,1,68,304,5,0,128610.98305323494
69,CellCandidateHeuristic.MAX,,1,69,309,5,0,121365.12898565494
70,CellCandidateHeuristic.MAX,,1,70,314,5,0,114521.02860288123
71,CellCandidateHeuristic.MAX,,1,71,319,5,0,107841.17581732442
72,CellCandidateHeuristic.MAX,,1,72,325,5,0,101677.19063130922
73,CellCandidateHeuristic.MAX,,1,73,331,5,0,95970.72918673663
74,CellCandidateHeuristic.MAX,,1,74,336,5,0,91586.46757548726
75,CellCandidateHeuristic.MAX,,1,75,341,5,0,86922.65952978272
76,CellCandidateHeuristic.MAX,,1,76,345,5,0,82477.83944345248
77,CellCandidateHeuristic.MAX,,1,77,349,5,0,79316.79721343293
78,CellCandidateHeuristic.MAX,,1,78,353,5,0,76722.76321102468
79,CellCandidateHeuristic.MAX,,1,79,357,5,0,74284.22562738726
80,CellCandidateHeuristic.MAX,,1,80,362,5,0,70368.0822787844
81,CellCandidateHeuristic.MAX,,1,81,368,5,0,66818.9514844961
82,CellCandidateHeuristic.MAX,,1,82,371,5,0,64721.20709741688
83,CellCandidateHeuristic.MAX,,1,83,375,5,0,62525.50074894724
84,CellCandidateHeuristic.MAX,,1,84,379,5,0,60473.41074894722
85,CellCandidateHeuristic.MAX,,1,85,385,5,0,57622.94267640903
86,CellCandidateHeuristic.MAX,,1,86,394,5,0,52837.61660757892
87,CellCandidateHeuristic.MAX,,1,87,398,5,0,50683.91891864776
88,CellCandidateHeuristic.MAX,,1,88,402,5,0,48559.93269992112
89,CellCandidateHeuristic.MAX,,1,89,406,5,0,46496.87533700693
90,CellCandidateHeuristic.MAX,,1,90,412,5,0,43699.68383297078
91,CellCandidateHeuristic.MAX,,1,91,415,5,0,42312.933832974064
92,CellCandidateHeuristic.MAX,,1,92,419,5,0,40896.274254703494
93,CellCandidateHeuristic.MAX,,1,93,424,5,0,38580.259954249654
94,CellCandidateHeuristic.MAX,,1,94,429,5,0,35919.96010756305
95,CellCandidateHeuristic.MAX,,1,95,432,5,0,34608.645653151325
96,CellCandidateHeuristic.MAX,,1,96,440,5,0,31944.64618702124
97,CellCandidateHeuristic.MAX,,1,97,443,5,0,30698.19340074559
98,CellCandidateHeuristic.MAX,,1,98,446,5,0,29707.511268313345
99,CellCandidateHeuristic.MAX,,1,99,449,5,0,28776.247543501675
100,CellCandidateHeuristic.MAX,,1,100,452,5,0,27865.71191784076
101,CellCandidateHeuristic.MAX,,1,101,456,5,0,26924.115068051135
102,CellCandidateHeuristic.MAX,,1,102,460,5,0,25653.846426420692
103,CellCandidateHeuristic.MAX,,1,103,465,5,0,24600.850451594026
104,CellCandidateHeuristic.MAX,,1,104,471,5,0,23110.652021088863
105,CellCandidateHeuristic.MAX,,1,105,477,5,0,21561.259159763624
106,CellCandidateHeuristic.MAX,,1,106,483,5,0,20407.64993037967
107,CellCandidateHeuristic.MAX,,1,107,490,5,0,19039.29804533397
108,CellCandidateHeuristic.MAX,,1,108,494,5,0,18169.660026462094
109,CellCandidateHeuristic.MAX,,1,109,497,5,0,17441.295477688876
110,CellCandidateHeuristic.MAX,,1,110,501,5,0,16737.214610182502
111,CellCandidateHeuristic.MAX,,1,111,506,5,0,15585.041698074754
112,CellCandidateHeuristic.MAX,,1,112,511,5,0,14573.999698074835
113,CellCandidateHeuristic.MAX,,1,113,516,5,0,13766.747623275036
114,CellCandidateHeuristic.MAX,,1,114,520,5,0,12986.53693161619
115,CellCandidateHeuristic.MAX,,1,115,524,5,0,12425.40280012137
116,CellCandidateHeuristic.MAX,,1,116,532,5,0,11248.901768057145
117,CellCandidateHeuristic.MAX,,1,117,537,5,0,10447.448244084026
118,CellCandidateHeuristic.MAX,,1,118,541,5,0,9849.99200821115
119,CellCandidateHeuristic.MAX,,1,119,547,5,0,9015.565698888207
120,CellCandidateHeuristic.MAX,,1,120,555,5,0,8068.12703363989
121,CellCandidateHeuristic.MAX,,1,121,561,5,0,7367.780886041153
122,CellCandidateHeuristic.MAX,,1,122,567,5,0,6747.3671116938485
123,CellCandidateHeuristic.MAX,,1,123,575,5,0,6002.1166657419235
124,CellCandidateHeuristic.MAX,,1,124,581,5,0,5516.042140969956
125,CellCandidateHeuristic.MAX,,1,125,586,5,0,5088.548579783498
126,CellCandidateHeuristic.MAX,,1,126,592,5,0,4716.081486175656
127,CellCandidateHeuristic.MAX,,1,127,599,5,0,4208.008467808267
128,CellCandidateHeuristic.MAX,,1,128,605,5,0,3931.144899603451
129,CellCandidateHeuristic.MAX,,1,129,614,5,0,3427.211669282183
130,CellCandidateHeuristic.MAX,,1,130,620,5,0,3159.556247694536
131,CellCandidateHeuristic.MAX,,1,131,624,5,0,2980.2791158205837
132,CellCandidateHeuristic.MAX,,1,132,627,5,0,2825.2800893152357
133,CellCandidateHeuristic.MAX,,1,133,631,5,0,2677.90807167785
134,CellCandidateHeuristic.MAX,,1,134,636,5,0,2538.100968145419
135,CellCandidateHeuristic.MAX,,1,135,641,5,0,2395.4863273011433
136,CellCandidateHeuristic.MAX,,1,136,650,5,0,2138.2761129616733
137,CellCandidateHeuristic.MAX,,1,137,653,5,0,2031.1321803304252
138,CellCandidateHeuristic.MAX,,1,138,657,5,0,1889.0173355468396
139,CellCandidateHeuristic.MAX,,1,139,662,5,0,1780.1729153753022
140,CellCandidateHeuristic.MAX,,1,140,669,5,0,1650.8371472222768
141,CellCandidateHeuristic.MAX,,1,141,673,5,0,1557.8996793916149
142,CellCandidateHeuristic.MAX,,1,142,677,5,0,1478.1996826625768
143,CellCandidateHeuristic.MAX,,1,143,681,5,0,1398.369953660536
144,CellCandidateHeuristic.MAX,,1,144,687,5,0,1311.7963602249058
145,CellCandidateHeuristic.MAX,,1,145,692,5,0,1227.0044588575224
146,CellCandidateHeuristic.MAX,,1,146,699,5,0,1130.8431725939133
147,CellCandidateHeuristic.MAX,,1,147,705,5,0,1036.3450748480486
148,CellCandidateHeuristic.MAX,,1,148,712,5,0,953.5143111837549
149,CellCandidateHeuristic.MAX,,1,149,717,5,0,900.4350190486783
150,CellCandidateHeuristic.MAX,,1,150,723,5,0,831.4195926030819
151,CellCandidateHeuristic.MAX,,1,151,729,5,0,772.462958080552
152,CellCandidateHeuristic.MAX,,1,152,732,5,0,737.1949275568661
153,CellCandidateHeuristic.MAX,,1,153,736,5,0,677.2765846431889
154,CellCandidateHeuristic.MAX,,1,154,742,5,0,631.6724936793645
155,CellCandidateHeuristic.MAX,,1,155,747,5,0,586.0352579549527
156,CellCandidateHeuristic.MAX,,1,156,752,5,0,531.7568174062587
157,CellCandidateHeuristic.MAX,,1,157,757,5,0,497.46392272114167
158,CellCandidateHeuristic.MAX,,1,158,764,5,0,444.67151995303743
159,CellCandidateHeuristic.MAX,,1,159,770,5,0,411.2412140526666
160,CellCandidateHeuristic.MAX,,1,160,777,5,0,369.9726928203821
161,CellCandidateHeuristic.MAX,,1,161,782,5,0,344.0383441755839
162,CellCandidateHeuristic.MAX,,1,162,788,5,0,310.5575609819444
163,CellCandidateHeuristic.MAX,,1,163,791,5,0,286.3303944259299
164,CellCandidateHeuristic.MAX,,1,164,794,5,0,273.2535474608403
165,CellCandidateHeuristic.MAX,,1,165,801,5,0,245.50469768018232
166,CellCandidateHeuristic.MAX,,1,166,807,5,0,226.05913295745864
167,CellCandidateHeuristic.MAX,,1,167,813,5,0,211.22202011601067
168,CellCandidateHeuristic.MAX,,1,168,820,5,0,196.19729949152264
169,CellCandidateHeuristic.MAX,,1,169,825,5,0,185.72593596417565
170,CellCandidateHeuristic.MAX,,1,170,830,5,0,176.11053510852037
171,CellCandidateHeuristic.MAX,,1,171,833,5,0,168.20947087312794
172,CellCandidateHeuristic.MAX,,1,172,837,5,0,161.1649633641564
173,CellCandidateHeuristic.MAX,,1,173,841,5,0,151.8581107695037
174,CellCandidateHeuristic.MAX,,1,174,846,5,0,144.04741429496232
175,CellCandidateHeuristic.MAX,,1,175,851,5,0,135.04559240511486
176,CellCandidateHeuristic.MAX,,1,176,856,5,0,127.31194448272974
177,CellCandidateHeuristic.MAX,,1,177,860,5,0,120.52286520678535
178,CellCandidateHeuristic.MAX,,1,178,863,5,0,113.79320514902781
179,CellCandidateHeuristic.MAX,,1,179,870,5,0,103.41884484660315
180,CellCandidateHeuristic.MAX,,1,180,876,5,0,95.22759165894746
181,CellCandidateHeuristic.MAX,,1,181,881,5,0,87.2189070115804
182,CellCandidateHeuristic.MAX,,1,182,888,5,0,77.8051790045545
183,CellCandidateHeuristic.MAX,,1,183,898,5,0,66.76200278277146
184,CellCandidateHeuristic.MAX,,1,184,908,5,0,55.38899479990934
185,CellCandidateHeuristic.MAX,,1,185,913,5,0,50.967753980932855
186,CellCandidateHeuristic.MAX,,1,186,919,5,0,45.109474060392174
187,CellCandidateHeuristic.MAX,,1,187,922,5,0,42.737839359024306
188,CellCandidateHeuristic.MAX,,1,188,926,5,0,40.347428878989234
189,CellCandidateHeuristic.MAX,,1,189,929,5,0,38.04244383783777
190,CellCandidateHeuristic.MAX,,1,190,935,5,0,35.01836925210131
191,CellCandidateHeuristic.MAX,,1,191,940,5,0,31.667854274904574
192,CellCandidateHeuristic.MAX,,1,192,945,5,0,29.591517838955227
193,CellCandidateHeuristic.MAX,,1,193,950,5,0,26.756146271102548
194,CellCandidateHeuristic.MAX,,1,194,955,5,0,24.753531169585987
195,CellCandidateHeuristic.MAX,,1,195,959,5,0,23.50116293362028
196,CellCandidateHeuristic.MAX,,1,196,964,5,0,21.47269523801766
197,CellCandidateHeuristic.MAX,,1,197,970,5,0,19.471302389337346
198,CellCandidateHeuristic.MAX,,1,198,977,5,0,17.162537131536524
199,CellCandidateHeuristic.MAX,,1,199,982,5,0,15.581587931110015
200,CellCandidateHeuristic.MAX,,1,200,989,5,0,13.85675411816242
201,CellCandidateHeuristic.MAX,,1,201,995,5,0,12.61823619603678
202,CellCandidateHeuristic.MAX,,1,202,1002,5,0,11.227487964223046
203,CellCandidateHeuristic.MAX,,1,203,1007,5,0,10.226868492674456
204,CellCandidateHeuristic.MAX,,1,204,1012,5,0,9.375266771974498
205,CellCandidateHeuristic.MAX,,1,205,1017,5,0,8.745236999000191
206,CellCandidateHeuristic.MAX,,1,206,1024,5,0,7.809871492779966
207,CellCandidateHeuristic.MAX,,1,207,1030,5,0,7.073652395516342
208,CellCandidateHeuristic.MAX,,1,208,1035,5,0,6.4876691882630375
209,CellCandidateHeuristic.MAX,,1,209,1040,5,0,5.928386334896143
210,CellCandidateHeuristic.MAX,,1,210,1046,5,0,5.456899025231418
211,CellCandidateHeuristic.MAX,,1,211,1051,5,0,5.0373671094354515
212,CellCandidateHeuristic.MAX,,1,212,1057,5,0,4.597142413436235
213,CellCandidateHeuristic.MAX,,1,213,1064,5,0,4.010086164349536
214,CellCandidateHeuristic.MAX,,1,214,1070,5,0,3.526830796292728
215,CellCandidateHeuristic.MAX,,1,215,1075,5,0,3.286318532852121
216,CellCandidateHeuristic.MAX,,1,216,1083,5,0,2.9079209958232233
217,CellCandidateHeuristic.MAX,,1,217,1087,5,0,2.711887628757414
218,CellCandidateHeuristic.MAX,,1,218,1090,5,0,2.533244775769215
219,CellCandidateHeuristic.MAX,,1,219,1097,5,0,2.213783734334588
220,CellCandidateHeuristic.MAX,,1,220,1102,5,0,2.081519174292679
221,CellCandidateHeuristic.MAX,,1,221,1110,5,0,1.817617248457867
222,CellCandidateHeuristic.MAX,,1,222,1117,5,0,1.6209130600283408
223,CellCandidateHeuristic.MAX,,1,223,1121,5,0,1.5040844114618792
224,CellCandidateHeuristic.MAX,,1,224,1128,5,0,1.2614075857059588
225,CellCandidateHeuristic.MAX,,1,225,1134,5,0,1.0841452859732377
226,CellCandidateHeuristic.MAX,,1,226,1145,5,0,0.8474553907770062
227,CellCandidateHeuristic.MAX,,1,227,1153,5,0,0.7259425933253703
228,CellCandidateHeuristic.MAX,,1,228,1162,5,0,0.5882672383621843
229,CellCandidateHeuristic.MAX,,1,229,1170,5,0,0.5070252972230969
230,CellCandidateHeuristic.MAX,,1,230,1174,5,0,0.47140195797420414
231,CellCandidateHeuristic.MAX,,1,231,1178,5,0,0.43947304033392065
232,CellCandidateHeuristic.MAX,,1,232,1182,5,0,0.40656765390497374
233,CellCandidateHeuristic.MAX,,1,233,1189,5,0,0.3607726536492831
234,CellCandidateHeuristic.MAX,,1,234,1194,5,0,0.32647642144237354
235,CellCandidateHeuristic.MAX,,1,235,1202,5,0,0.27954960063336526
236,CellCandidateHeuristic.MAX,,1,236,1209,5,0,0.2402890201375769
237,CellCandidateHeuristic.MAX,,1,237,1214,5,0,0.2161729710684383
238,CellCandidateHeuristic.MAX,,1,238,1221,5,0,0.19227176368724674
239,CellCandidateHeuristic.MAX,,1,239,1225,5,0,0.16856757946319162
240,CellCandidateHeuristic.MAX,,1,240,1231,5,0,0.1462716171804117
241,CellCandidateHeuristic.MAX,,1,241,1237,5,0,0.13149596005287778
242,CellCandidateHeuristic.MAX,,1,242,1243,5,0,0.11617306189183446
243,CellCandidateHeuristic.MAX,,1,243,1250,5,0,0.10073138541740125
244,CellCandidateHeuristic.MAX,,1,244,1254,5,0,0.09322938659672714
245,CellCandidateHeuristic.MAX,,1,245,1257,5,0,0.08878559602627402
246,CellCandidateHeuristic.MAX,,1,246,1262,5,0,0.08126074890410676
247,CellCandidateHeuristic.MAX,,1,247,1268,5,0,0.07395687399515563
248,CellCandidateHeuristic.MAX,,1,248,1274,5,0,0.0662077663307232
249,CellCandidateHeuristic.MAX,,1,249,1279,5,0,0.05742367838260587
250,CellCandidateHeuristic.MAX,,1,250,1285,5,0,0.05125808090153882
251,CellCandidateHeuristic.MAX,,1,251,1291,5,0,0.04646794716977615
252,CellCandidateHeuristic.MAX,,1,252,1297,5,0,0.04136979250121359
253,CellCandidateHeuristic.MAX,,1,253,1304,5,0,0.03591753720932643
254,CellCandidateHeuristic.MAX,,1,254,1311,5,0,0.03156815664894268
255,CellCandidateHeuristic.MAX,,1,255,1317,5,0,0.027087459493431075
256,CellCandidateHeuristic.MAX,,1,256,1325,5,0,0.023017332208075933
257,CellCandidateHeuristic.MAX,,1,257,1330,5,0,0.020392858305906224
258,CellCandidateHeuristic.MAX,,1,258,1334,5,0,0.018661842241742145
259,CellCandidateHeuristic.MAX,,1,259,1341,5,0,0.015384024868762803
260,CellCandidateHeuristic.MAX,,1,260,1347,5,0,0.012821819003330757
261,CellCandidateHeuristic.MAX,,1,261,1353,5,0,0.011134045085435215
262,CellCandidateHeuristic.MAX,,1,262,1359,5,0,0.009164301936770737
263,CellCandidateHeuristic.MAX,,1,263,1366,5,0,0.007689794458087003
264,CellCandidateHeuristic.MAX,,1,264,1374,5,0,0.0066329357240677254
265,CellCandidateHeuristic.MAX,,1,265,1384,5,0,0.005173422753507458
266,CellCandidateHeuristic.MAX,,1,266,1389,5,0,0.004571890466605935
267,CellCandidateHeuristic.MAX,,1,267,1395,5,0,0.004013350875580494
268,CellCandidateHeuristic.MAX,,1,268,1401,5,0,0.0035263861247447517
269,CellCandidateHeuristic.MAX,,1,269,1406,5,0,0.0030830101657175046
270,CellCandidateHeuristic.MAX,,1,270,1411,5,0,0.0027974602989900275
271,CellCandidateHeuristic.MAX,,1,271,1416,5,0,0.0024689903034985894
272,CellCandidateHeuristic.MAX,,1,272,1422,5,0,0.0021351210772496436
273,CellCandidateHeuristic.MAX,,1,273,1430,5,0,0.0017240022134603116
274,CellCandidateHeuristic.MAX,,1,274,1436,5,0,0.0014212787462837362
275,CellCandidateHeuristic.MAX,,1,275,1443,5,0,0.0011828849081311657
276,CellCandidateHeuristic.MAX,,1,276,1450,5,0,0.0009941550015674515
277,CellCandidateHeuristic.MAX,,1,277,1458,5,0,0.0008384756620756481
278,CellCandidateHeuristic.MAX,,1,278,1463,5,0,0.000714633609298291
279,CellCandidateHeuristic.MAX,,1,279,1470,5,0,0.0005684753456574471
280,CellCandidateHeuristic.MAX,,1,280,1476,5,0,0.0004857710364213987
281,CellCandidateHeuristic.MAX,,1,281,1482,5,0,0.0004381070274300891
282,CellCandidateHeuristic.MAX,,1,282,1488,5,0,0.0004156661898038097
283,CellCandidateHeuristic.MAX,,1,283,1493,5,0,0.0003917315220328813
284,CellCandidateHeuristic.MAX,,1,284,1496,5,0,0.000385145128876658
